id,Lyric,Emotion
147,들려줄께 내 오랜 얘기,0
865,Still I love you and I miss you babe,0
13093,이미 모든게 너로 가득찬 난 너를 지우면 아무것도 아닌 나잖아,5
3269,끝나지 않는 story 그대와 둘만의 비밀을 새겨요,1
3427,한낱 음악에 담을 수도 없을 만큼 바다 같은 너의 의미,1
4027,가만히 네게 기대 여긴 우리 뿐,1
3353,상상 속의 손을 잡고 있어 (Yeah),1
4935,그날의 기억 차가운 설레임에,2
4223,널 사랑했었다 말하는 그때 우리의 그 노래,1
11803,넌 날 속상하게 해 아무말 못하게 해 woo,5
6334,달콤한 색감이 물들어 조금씩 정신을 차렸을 땐 알아볼 수도 없지,2
13213,"""Not sure there\'s anything more painful""",5
6737,"""I don\'t know why 나는 너와 싸우기 싫어 조금 있다 전화해""",3
2489,오늘은 정말로 감사해요,1
2957,우리의 사랑을 my love baby,1
7754,더 내려갈 곳도 없는데 그만 내려가고 싶은데,3
5342,내 몸이 자꾸 빠져 깊이 Yeah,2
11923,RIP to Pimp C,5
9037,"""난 사람들이 만들어놓은 기준에 매달려있어""",4
3422,I wanna be your star Shining star,1
11056,흔적조차 없이 조각난 믿음,5
1983,가끔 보고 싶어도 그리움 꾹꾹 담고서,0
5769,Prada,2
11664,어째서 소중한 거라면 어째서 날 두고 사라져,5
2544,누구보다도 불타는 관계,1
13011,훌쩍 자란 내 모습이지만 속은 텅 빈 껍데기 같아요,5
6858,잔소리는 Stop it,3
552,Looking all my life,0
4841,반격의 서막 Uh,2
1596,Let it fly away fly away,0
2610,And give me a start of each for,1
8015,"""Baby it doesn't help this Situation""",3
8144,Rum rum rum Rumble 다 Crumble,3
867,시간이 지나니 먹어버린게 나이야,0
10606,"""I don't wanna wake up and wonder""",4
2865,다시 피어나길 바라죠,1
12410,나는 그녈 잡지 못했죠,5
9759,난 외로운가 봐요,4
2705,너도 내 맘 같다면 기억해줘 (ah yeah),1
3594,모든걸 버려서라도 너의 모든걸 지키고 싶은 가을,1
3396,나에겐 그래도 사랑인 걸,1
7251,당신의 쉴 자리를 뺏고,3
3463,넌 내 옆에 있으면 돼,1
1241,옛날의 기억들은 다시 내게 기대를 부풀려보지만 결국 다음은 이러지 않길 바래,0
11085,Like an ocean wave took me under,5
10176,항상 나를 속여 왔던 외로움에 또다시,4
4969,LALALALILALA 주문을 외울 테니 Oh 넌 내 꿈만 꿔,2
9990,밀어내 봐도 난 너를 못 이겨,4
752,걱정은 멀리멀리 다 날아가는 듯해 (사라진 듯해),0
1779,나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
299,Man I used to listen to that nigga When I was younger,0
13158,갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
1518,지친 마음 속의 너를 꺼내어 오늘을 즐겨,0
11461,"""I've got a feeling that our last night's going""",5
9643,But I’ll let you go some other night,4
9440,내 곁에 없어도,4
12776,미치도록 운다 (운다),5
6982,"""But I don't know how to""",3
2325,Bun up the dance,1
1749,네게 전화걸까 말까 고민하는 나,0
8773,왜 이렇게 된 건지,3
8838,이제와 혼자서는 자신없어요,4
554,낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라,0
6862,뭐가 그렇게 걱정이 되나요,3
12267,Hoping that I can remove how I feel today,5
7221,"""We're all food for the bloodsuckers""",3
2178,절대 사라지지 않는 목소리는 분명히 있어,0
10693,제발 가지마,4
507,넌 늘 무너질 때 쯤 생각나,0
436,지친 마음 속의 너를 꺼내어 오늘을 즐겨,0
4117,가까운 그대와 내 숨결이 지금 모든 걸 느낄 수 있게,1
8120,Bamboo sticks all in the jeep,3
4892,가끔 얼핏 보면 짜릿해,2
7546,I I I gotta blow it up,3
3051,절대로,1
10296,사람이 지겨운 어둠뿐인 이 밤,4
12566,"""It's like the older I get""",5
1610,"""I hope I go to heaven""",0
4540,When I get all these butterflys inside of my garden,2
8162,너의 그런 말투에도 난 너를 미워 할 수 없어,3
6593,그댄 Violin 지금 시간 새벽 Twlv Bebe you know what I mean?,2
1973,그때의 우릴 추억이나 하듯이 멍하니,0
11884,(너 땜에 속상해),5
4072,내게 와줘 girl,1
4324,Hey come take my hand now,1
6970,"""I'm up in my head a lot""",3
7871,"""Beg me for mercy Admit you were toxic""",3
1717,Been always on my mind 널 내안에,0
457,제가 당신이 될 수 있을까요,0
9478,날도 저무는데 아무도 없는데,4
9186,"""I was just born by myself""",4
7315,"""Oh baby I’m upset 느껴져 lately""",3
266,오래 내 곁에 있어 줘요,0
9910,내가 없이도 행복하지는 마,4
8171,"""56. And I dare one of these hoes come tell me I can't""",3
5994,깊은 잠을 깨워 구름 위를 걸어가는 기분,2
5442,본적도 없는 당신과 내가 가늠할 수 없는 그 날에 만나,2
4052,"""Don't walk away""",1
4437,조금 삐걱대고 어설퍼도 즐기며 달릴래,2
6796,"""Won't you try and have some mercy on me?""",3
12173,돌아버릴 것 같아,5
2292,Day light,1
10084,원래 그래 나란 여자가 이렇지 뭐 이렇지 뭐 쉽게 질리고 버려지고 기다리고,4
6545,"""Ain't nobody bringing us Down down down""",2
7799,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
8700,To my every weakness,3
77,문득 생각을 했어,0
1335,우연히 마주침을 바란 적도 있어,0
8702,그 순간을 놓친 죄로 또 길을 잃고 세월에 휩쓸려 헤매 다니는 어리석은 내가 있지,3
2377,"""Drinks in the sky",1
10652,"""Can't stay""",4
10954,맘 먹고 밖에 나가도 막상 뭐 별 거 있나 손 잡고 걸을 사람 하나 없는 내게,4
1375,나의 창은 굳게 닫아 두고 해가 뜨면 그때 열어줄래,0
10269,35. Can you see me now?,4
3600,상상 속의 손을 잡고 있어 (Yeah),1
3718,So why you playing it cool 두 눈을 가득 채운 blue 있는 그대로 True 느껴진 그대로 다,1
6014,남몰래 몰래 설레었네,2
10240,여기 날 홀로 두고 여보 왜 한마디 말이 없소,4
701,Were you feeling left out?,0
7850,소리 지르는 것 또 내려진 결론 뒤에 남아,3
8370,"""Hopped in the range can't feel my face""",3
1987,Still I love you and I miss you babe,0
12762,사랑하지 말 것을 그랬네요,5
7423,나 너랑 있음 행복해 기분이 좋아져 어떡해야 돼 eh eh,3
4304,"""U're my sunshine We were together""",1
7795,빠뿌빠,3
9666,없으면 됐어,4
3556,니가 말하는 그 모습처럼 고칠게 다 고칠게,1
6993,Never paid any mind to my mother or friends so I,3
10210,혼자 지낸 나의 하루하루도 아직은 어색해,4
5233,뭐 들었겠지 그래 TOMBOY,2
3902,지금은 날 밀어내지는 마,1
1041,이게 진짜 나야? 아님 내가 되고 싶은 날까?,0
6909,"""Had to sit you down it\'s a time out""",3
11159,how I love you,5
12046,감정이 다 무뎌져 가는 밤,5
8323,한다면 하는 놈 그게 나 싫은 건 싫다고 말할 줄도 알아야지,3
6092,너와 나의 짜릿한 그밤엔 영화속의 그녀처럼,2
6005,"""Say your time is comin' soon But just like Oklahoma (Mmm) Mine is comin' sooner (Mmm)""",2
8883,날 우주에 던져놓고 바라보지 않았어,4
3254,생각할 틈 안 줘 네게 Jump into love Woah oh oh oh,1
8076,"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
10535,나만 혼자 너무 달라진 걸까,4
2211,bu-bun up the dance,1
5382,남몰래 몰래 설레었네,2
711,두 손을 모아 보네,0
3507,Oh oh with a girl friend,1
5210,Racing to sixty,2
3536,아무도 모르게 둘이서 선선한 어둠 속에서 눈 맞춰,1
4387,"""Rub yo' butt be my slut be my cunt yeah so what?""",1
9589,항상 나를 속여 왔던 외로움에 또다시,4
6344,내 숨이 숨이 숨이 숨이 (학 학),2
6131,She called me by the name of a crush,2
2851,널 안으면 잠들지 않는 바다 위를 너와 함께 걷는 거 같아,1
12751,마음과는 달리 식어버린 관계에 이별이 실감 나,5
5494,하고 전화를 할까 말까,2
6408,오락가락 왔다 갔다,2
12939,"I lost the spirit""",5
1839,내 미래에는 너 없는 곳을 찾을 수가 없는데 내가 어떻게 너 없이 하루를 살아갈까요,0
6904,넌 말 안 해도 다 알어 내가 원하는 답변,3
10137,나만 혼자 너무 달라진 걸까,4
10430,여기 날 홀로 두고 여보 왜 한마디 말이 없소,4
3433,"""Now that you're here I don't have to wait around""",1
2792,Could we row the boat again,1
6653,"""I chew",3
10873,날도 저무는데 아무도 없는데,4
3587,너와 함께 하고 싶은 일들을 상상하는 게 요즘 내 일상이 되고,1
7668,생각이 너무 많아 밤에는 못 자고 있지,3
3574,Always be with you,1
2180,I froze,0
7287,But I know them birds saw me,3
5476,누가 좀 말려 눈빛에 찌릿찌릿 감전돼버려,2
3698,Something to keep me sure,1
1192,이 밤이 사라질 때까지,0
11289,저 거울 속에 비친 난 마치 your honey,5
3145,넌 내가 좋다고 했어,1
610,지나가자 못 봤던 것처럼,0
10013,"""To my surprise there\'s no one to blame""",4
9348,When it comes to fires,4
10323,다시 돌아오면 안 될까,4
5534,Just see the stars run past you as you,2
8904,먼 길을 꺼리는 토박이,4
9481,잘 들어 봐 이것 봐 멋진 환상 속에 날 가두고,4
8408,"""Sorry young Jacques nose goin\' down""",3
4407,눈 꼭 감은 채로 이대로 여기서 몸을 누이고 싶어,1
312,But now you need me so badly,0
8794,Making money off girls like me,3
12495,안 된다는 말보다 늦었다는 그 말이 아파,5
7760,"""Survival Survival Survival""",3
4077,I want you I want you baby,1
8820,왜 이렇게 된 건지,3
12182,너만 바라보던 너만 사랑하던 내가 없이 너도 무너지고 울기를 바래,5
5170,너와 나의 새벽은 시작일까 끝일까 어느새 우린 이미 새벽 공기에 깊이 스며들어 버린 듯해 boy,2
1105,제발 내 맘 좀 알아줘,0
7189,외면할 필요 없어 Do it do it over,3
7848,아님 어디 한번 기어 올라와 보던가,3
9677,너는 어디쯤에 있을까 어떻게 지낼까,4
6153,"""Oh I\'ve been planning for a drive tonight drive tonight""",2
1838,"""I can\'t sleep without you""",0
12219,이제 와 뭐가 중요하겠니 이별의 이유 따위 달라지는 건 없을 텐데,5
2883,잠시 사랑했던 너와 나,1
6097,본적도 없는 당신과 함께 가늠할 수 없는 그 날에 만나,2
9640,"""It's not here I'm not a doll""",4
7894,"""If I dial your number Don\'t pick up the phone""",3
1364,헤어짐을 향한 막연한 항해 한땐 목숨 같던 나의 사랑도,0
12683,아 아아 아아 아아아아,5
12895,When you knew I was naked,5
964,뿌옇게 가려진 앞은 그대를 놓아주려는 마음이 들리지 않죠,0
5028,Think you like that think you like that When I clap back like that let me know,2
3172,쏟아질 듯이 빼곡한 별들 사이를 지나 Fly fly fly,1
664,떠날 때 아름답게 떠나시면 나는 어떻게 잊어야 돼요,0
7496,"""Why don't you?""",3
4568,You make me dream make me dream make me girl,2
2078,가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
3116,모두 너로 보여,1
6113,Every second 다 멈췄으면 싶어,2
6277,"t-t-take it off""",2
11660,짧은 인연이 너의 두 눈을 슬프게 만들었지만 그녀와의 커다란 사랑은 영원할 거야,5
10993,여기 날 홀로 두고 여보 왜 한마디 말이 없소,4
11397,참을 수밖에 잊지 못해,5
2942,널 사랑했었다 말하는 그때 우리의 그 노래,1
11109,바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요,5
220,Never leave Have to stay,0
4817,Prada,2
12206,참 버겁겠지 아파 숨이 차겠지,5
11995,Oh no 생각이 나서,5
7551,Bamboo sticks all in the jeep,3
401,"""Pray the Lord your soul to keep""",0
11710,하지만 가녀린 내 맘속에 흐르는 그 눈물은 영원하리,5
8135,Beep Stop it 거리 유지해,3
11495,"""It's also true That you were reason of goodbye""",5
6641,"""She's a witch""",3
9200,"""And I don't know But I wish I knew""",4
5199,두눈을 감으면 괜시리 설레죠 두근거리죠 입가에 번지는 미소도 신기한 일이죠,2
5975,내 두 눈은 너만 보였고,2
7681,"""Cut 'em all off like""",3
1233,"""Mother sister father brother""",0
8281,진심이 아닌 모진 독설로 그리 서로를 아프게 했던 시절,3
3873,박수치고 손들어 이건 바이킹,1
2013,두 손을 모아 보네,0
1444,떠나는 널 잡지도 못해,0
8060,이렇게 나는 힘든데 넌 아무렇지 않은지,3
9769,항상 나를 속여 왔던 외로움에 또다시,4
9730,너도 어디선가 나 처럼 울까 또 울까,4
7296,지루해 널 기다리는건 시계초침 소리만 들려와,3
1658,몇 초 뒤면 사라질 걸 알지만,0
11368,니네도 떨어져라 몽땅,5
597,어쩌면 너도 어쩌면 나와 같은 바램들로 그리워할까,0
3597,"""Don't walk away""",1
1791,네가 기다려달라면,0
12805,수 많은 밤을 새우며 눈물 흘리고 있어,5
39,창밖을 바라보다 네 생각이나,0
7104,"""I don\'t want to hurt \'em But I did \'em in a fit of rage""",3
1537,잊고 싶던 기억들이 되살아나,0
3470,나도 그냥 속아주는 걸 너도 원하잖아,1
12048,생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
8621,난 점점 네가 좋아진단 말이야,3
11885,추억을 지우는 게 내 이별의 숙제,5
4481,매 순간 처음인 듯 일어날 나이길,2
3904,전할 수 있다면 한 번이라도 널 마주친다면,1
6557,"paradise""",2
10530,늦었어 이미 난 네 여자야,4
712,아직도 이렇게 너를 기다리는데,0
4478,드디어 주인공이 나타난 순간,2
11377,My heart (Oh oh),5
10383,Cuz saying three words is easy,4
3617,어쩌면 우린 닮은 것 같아,1
1994,"""Saying you\'d wait for me to stay""",0
11366,언젠가는 나도 버려질 거야,5
8603,"""I'm findin' it hard to be here sincerely""",3
11518,You’d find a way back,5
6106,Dance floor dance,2
13149,나는 그녈 잡지 못했죠,5
7887,"""That\'s how you fucking spell friends""",3
12911,로맨스보단 코미디를 좋아하던 내가 어제는 타이타닉에 눈물을 훔쳤어,5
11702,궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
7276,그만둬 거기까지 해,3
978,그 한마디 하지 못해 후회만 하는 나,0
11326,오래전에는 분명 숲이었을 탑에 올라가 매일 조금씩 모은 작은 슬픔들을 한 줌 집어 멀게 뿌렸어,5
3474,절대로,1
2804,우리 이렇게 서로 사랑,1
3421,"""It's you and me in this room""",1
6198,And we going right back,2
10098,떠들기 바쁜 세상 속에 갇혀 헤매고 싶지는 않아,4
7198,제발 이 거친 파도가 날 집어 삼키지 않게,3
5823,내 숨이 숨이 숨이 숨이 (학 학),2
6969,"""Won't you try and have some mercy on me?""",3
8363,"and I'm physically ill""",3
8983,시간 지나 my birthday 우린 몰래 run away,4
3401,이 밤 너와 함께 추고싶어,1
3486,그 눈빛도 그 웃음도 예전과 똑같네요,1
6997,"""Nah haters can\'t relate""",3
11850,긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
7720,but somehow,3
11663,"""찬란했던 그 햇볕 밤 아래 별도 다 흐릿해져 사라져버렸어""",5
10697,너의 그 작은 눈빛도,4
7442,우리는 누가 먼저랄 것도 없이 이끌렸었고 또 그렇게 사랑했었다,3
10849,니가 없는 나의 세상은 앞이 보이질 않아,4
3817,Come get in my bed tonight,1
4644,오늘은 내게 어떤 말을 건넬까 한번 더 난 궁금해져,2
2882,(We just gotta hold on),1
10622,곁에 없을 뿐이야,4
5730,"""Got her ridin' dick and Screamin' yeehaw (Mmh mmh mmh mmh)""",2
